/* DATA DESCRIPTION:
Citation:	Dickens, GR; Backman, J (2013): (Table S6) Reported, corrected and composite depths for Gamma Ray Attentuation Porosity Evaluator (GRAPE) data at DSDP Hole 86-577A. doi:10.1594/PANGAEA.809122, 
	In Supplement to: Dickens, Gerald Roy; Backman, Jan (2013): Core alignment and composite depth scale for the lower Paleogene through uppermost Cretaceous interval at Deep Sea Drilling Project Site 577. Newsletters on Stratigraphy
Project(s):	Deep Sea Drilling Project (DSDP) (URI: http://www.deepseadrilling.org/)
Coverage:	LATITUDE: 32.442200 * LONGITUDE: 157.723200
	MINIMUM DEPTH, sediment/rock: 66.4 m * MAXIMUM DEPTH, sediment/rock: 122.9 m
Event(s):	86-577A * LATITUDE: 32.442200 * LONGITUDE: 157.723200 * DATE/TIME: 1982-05-23T00:00:00 * ELEVATION: -2675.0 m * RECOVERY: 110.80 m * PENETRATION: 123.40 m * LOCATION: North Pacific * CAMPAIGN: Leg86 (URI: doi:10.2973/dsdp.proc.86.1985) * BASIS: Glomar Challenger (URI: http://odp.pangaea.de/glomar.html) * DEVICE: Drilling * COMMENT: 13 cores; 123.4 m cored; 0 m drilled; 89.8 % recovery
Comment:	DEPTH, sediment is the reported depth [mbsf], measured after sliding core sections to 150 cm.
Parameter(s):	Sample code/label (Label) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: ODP sample designation (URI: hdl:10013/epic.27914.d001)
	DEPTH, sediment/rock [m] (Depth) * Geocode
	Void correction [m] (Void corr) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu)
	Depth, sediment revised [m] (Depth revised) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * COMMENT: corrected depths [mbsf] after moving tops of core sections back to 0 cm
	Offset [m] (Offset) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu)
	Depth, composite [mcd] (Depth c) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * COMMENT: after adding core offsets (Table 2)
	Density, wet bulk [g/cm**3] (WBD) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: Gamma-ray attenuation porosity evaluator (GRAPE) * COMMENT: GRAPE data reported as density (g/cm**3), although it is a proxy measurement for density
	Density, wet bulk [g/cm**3] (WBD) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: Gamma-ray attenuation porosity evaluator (GRAPE) * COMMENT: problematic GRAPE data, typically caused by void space in core sections
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	25914 data points
*/
Label	Depth [m]	Void corr [m]	Depth revised [m]	Offset [m]	Depth c [mcd]	WBD [g/cm**3] (GRAPE data reported as densit...)	WBD [g/cm**3] (problematic GRAPE data, typic...)
86-577A-13-3,2.3	116.92	-0.10	116.82	2.10	118.92		0.00
86-577A-13-2,151.9	116.92	0.00	116.92	2.10	119.02		0.00
86-577A-13-3,3.4	116.93	-0.10	116.83	2.10	118.93		0.00
86-577A-13-2,153	116.93	0.00	116.93	2.10	119.03		0.00
86-577A-13-2,154.2	116.94	0.00	116.94	2.10	119.04		0.00
86-577A-13-3,4.6	116.95	-0.10	116.85	2.10	118.95		0.00
86-577A-13-3,5.7	116.96	-0.10	116.86	2.10	118.96		0.00
86-577A-13-3,6.9	116.97	-0.10	116.87	2.10	118.97		0.00
86-577A-13-3,8	116.98	-0.10	116.88	2.10	118.98		0.00
86-577A-13-3,9.1	116.99	-0.10	116.89	2.10	118.99		0.00
86-577A-13-3,10.3	117.00	-0.10	116.90	2.10	119.00		0.00
86-577A-13-3,11.4	117.01	-0.10	116.91	2.10	119.01		0.00
86-577A-13-3,12.6	117.03	-0.10	116.93	2.10	119.03		0.00
86-577A-13-3,13.7	117.04	-0.10	116.94	2.10	119.04		0.00
86-577A-13-3,14.8	117.05	-0.10	116.95	2.10	119.05	1.76	
86-577A-13-3,16	117.06	-0.10	116.96	2.10	119.06	1.78	
86-577A-13-3,17.1	117.07	-0.10	116.97	2.10	119.07	1.78	
86-577A-13-3,18.3	117.08	-0.10	116.98	2.10	119.08	1.74	
86-577A-13-3,19.4	117.09	-0.10	116.99	2.10	119.09	1.74	
86-577A-13-3,20.6	117.11	-0.10	117.01	2.10	119.11	1.82	
86-577A-13-3,21.7	117.12	-0.10	117.02	2.10	119.12	1.73	
86-577A-13-3,22.8	117.13	-0.10	117.03	2.10	119.13	1.73	
86-577A-13-3,24	117.14	-0.10	117.04	2.10	119.14	1.75	
86-577A-13-3,25.1	117.15	-0.10	117.05	2.10	119.15	1.77	
86-577A-13-3,26.3	117.16	-0.10	117.06	2.10	119.16	1.76	
86-577A-13-3,27.4	117.17	-0.10	117.07	2.10	119.17	1.72	
86-577A-13-3,28.6	117.19	-0.10	117.09	2.10	119.19	1.76	
86-577A-13-3,29.7	117.20	-0.10	117.10	2.10	119.20	1.72	
86-577A-13-3,30.8	117.21	-0.10	117.11	2.10	119.21	1.71	
86-577A-13-3,32	117.22	-0.10	117.12	2.10	119.22	1.78	
86-577A-13-3,33.1	117.23	-0.10	117.13	2.10	119.23	1.81	
86-577A-13-3,34.3	117.24	-0.10	117.14	2.10	119.24	1.77	
86-577A-13-3,35.4	117.25	-0.10	117.15	2.10	119.25	1.80	
86-577A-13-3,36.5	117.27	-0.10	117.17	2.10	119.27	1.70	
86-577A-13-3,37.7	117.28	-0.10	117.18	2.10	119.28	1.66	
86-577A-13-3,38.8	117.29	-0.10	117.19	2.10	119.29	1.76	
86-577A-13-3,40	117.30	-0.10	117.20	2.10	119.30	1.77	
86-577A-13-3,41.1	117.31	-0.10	117.21	2.10	119.31	1.74	
86-577A-13-3,42.3	117.32	-0.10	117.22	2.10	119.32	1.79	
86-577A-13-3,43.4	117.33	-0.10	117.23	2.10	119.33	1.86	
86-577A-13-3,44.5	117.35	-0.10	117.25	2.10	119.35	1.86	
86-577A-13-3,45.7	117.36	-0.10	117.26	2.10	119.36	1.72	
86-577A-13-3,46.8	117.37	-0.10	117.27	2.10	119.37	1.73	
86-577A-13-3,48	117.38	-0.10	117.28	2.10	119.38	1.81	
86-577A-13-3,49.1	117.39	-0.10	117.29	2.10	119.39	1.78	
86-577A-13-3,50.2	117.40	-0.10	117.30	2.10	119.40	1.74	
86-577A-13-3,51.4	117.41	-0.10	117.31	2.10	119.41	1.74	
86-577A-13-3,52.5	117.43	-0.10	117.33	2.10	119.43	1.73	
86-577A-13-3,53.7	117.44	-0.10	117.34	2.10	119.44	1.83	
86-577A-13-3,54.8	117.45	-0.10	117.35	2.10	119.45	1.84	
86-577A-13-3,56	117.46	-0.10	117.36	2.10	119.46	1.73	
86-577A-13-3,57.1	117.47	-0.10	117.37	2.10	119.47	1.75	
86-577A-13-3,58.2	117.48	-0.10	117.38	2.10	119.48	1.74	
86-577A-13-3,59.4	117.49	-0.10	117.39	2.10	119.49	1.72	
86-577A-13-3,60.5	117.51	-0.10	117.41	2.10	119.51	1.76	
86-577A-13-3,61.7	117.52	-0.10	117.42	2.10	119.52	1.68	
86-577A-13-3,62.8	117.53	-0.10	117.43	2.10	119.53	1.77	
86-577A-13-3,64	117.54	-0.10	117.44	2.10	119.54	1.78	
86-577A-13-3,65.1	117.55	-0.10	117.45	2.10	119.55	1.76	
86-577A-13-3,66.2	117.56	-0.10	117.46	2.10	119.56	1.72	
86-577A-13-3,67.4	117.57	-0.10	117.47	2.10	119.57	1.76	
86-577A-13-3,68.5	117.59	-0.10	117.49	2.10	119.59	1.69	
86-577A-13-3,69.7	117.60	-0.10	117.50	2.10	119.60	1.75	
86-577A-13-3,70.8	117.61	-0.10	117.51	2.10	119.61	1.70	
86-577A-13-3,71.9	117.62	-0.10	117.52	2.10	119.62	1.77	
86-577A-13-3,73.1	117.63	-0.10	117.53	2.10	119.63	1.76	
86-577A-13-3,74.2	117.64	-0.10	117.54	2.10	119.64	1.74	
86-577A-13-3,75.4	117.65	-0.10	117.55	2.10	119.65	1.66	
86-577A-13-3,76.5	117.67	-0.10	117.57	2.10	119.67	1.78	
86-577A-13-3,77.7	117.68	-0.10	117.58	2.10	119.68	1.73	
86-577A-13-3,78.8	117.69	-0.10	117.59	2.10	119.69	1.69	
86-577A-13-3,79.9	117.70	-0.10	117.60	2.10	119.70	1.76	
86-577A-13-3,81.1	117.71	-0.10	117.61	2.10	119.71	1.75	
86-577A-13-3,82.2	117.72	-0.10	117.62	2.10	119.72	1.76	
86-577A-13-3,83.4	117.73	-0.10	117.63	2.10	119.73	1.81	
86-577A-13-3,84.5	117.75	-0.10	117.65	2.10	119.75	1.74	
86-577A-13-3,85.7	117.76	-0.10	117.66	2.10	119.76	1.73	
86-577A-13-3,86.8	117.77	-0.10	117.67	2.10	119.77	1.78	
86-577A-13-3,87.9	117.78	-0.10	117.68	2.10	119.78	1.78	
86-577A-13-3,89.1	117.79	-0.10	117.69	2.10	119.79	1.75	
86-577A-13-3,90.2	117.80	-0.10	117.70	2.10	119.80	1.77	
86-577A-13-3,91.4	117.81	-0.10	117.71	2.10	119.81	1.68	
86-577A-13-3,92.5	117.83	-0.10	117.73	2.10	119.83	1.69	
86-577A-13-3,93.6	117.84	-0.10	117.74	2.10	119.84	1.77	
86-577A-13-3,94.8	117.85	-0.10	117.75	2.10	119.85	1.72	
86-577A-13-3,95.9	117.86	-0.10	117.76	2.10	119.86	1.73	
86-577A-13-3,97.1	117.87	-0.10	117.77	2.10	119.87	1.71	
86-577A-13-3,98.2	117.88	-0.10	117.78	2.10	119.88	1.74	
86-577A-13-3,99.4	117.89	-0.10	117.79	2.10	119.89	1.71	
86-577A-13-3,100.5	117.90	-0.10	117.80	2.10	119.90	1.74	
86-577A-13-3,101.6	117.92	-0.10	117.82	2.10	119.92	1.77	
86-577A-13-3,102.8	117.93	-0.10	117.83	2.10	119.93	1.78	
86-577A-13-3,103.9	117.94	-0.10	117.84	2.10	119.94	1.75	
86-577A-13-3,105.1	117.95	-0.10	117.85	2.10	119.95	1.74	
86-577A-13-3,106.2	117.96	-0.10	117.86	2.10	119.96	1.88	
86-577A-13-3,107.3	117.97	-0.10	117.87	2.10	119.97	1.82	
86-577A-13-3,108.5	117.98	-0.10	117.88	2.10	119.98	1.77	
86-577A-13-3,109.6	118.00	-0.10	117.90	2.10	120.00	1.89	
86-577A-13-3,110.8	118.01	-0.10	117.91	2.10	120.01	1.69	
86-577A-13-3,111.9	118.02	-0.10	117.92	2.10	120.02	1.76	
86-577A-13-3,113.1	118.03	-0.10	117.93	2.10	120.03	1.74	
86-577A-13-3,114.2	118.04	-0.10	117.94	2.10	120.04	1.74	
86-577A-13-3,115.3	118.05	-0.10	117.95	2.10	120.05	1.71	
86-577A-13-3,116.5	118.06	-0.10	117.96	2.10	120.06	1.72	
86-577A-13-3,117.6	118.08	-0.10	117.98	2.10	120.08	1.69	
86-577A-13-3,118.8	118.09	-0.10	117.99	2.10	120.09	1.73	
86-577A-13-3,119.9	118.10	-0.10	118.00	2.10	120.10	1.71	
86-577A-13-3,121.1	118.11	-0.10	118.01	2.10	120.11	1.74	
86-577A-13-3,122.2	118.12	-0.10	118.02	2.10	120.12	1.74	
86-577A-13-3,123.3	118.13	-0.10	118.03	2.10	120.13	1.74	
86-577A-13-3,124.5	118.14	-0.10	118.04	2.10	120.14	1.78	
86-577A-13-3,125.6	118.16	-0.10	118.06	2.10	120.16	1.79	
86-577A-13-3,126.8	118.17	-0.10	118.07	2.10	120.17	1.72	
86-577A-13-3,127.9	118.18	-0.10	118.08	2.10	120.18	1.73	
86-577A-13-3,129	118.19	-0.10	118.09	2.10	120.19	1.72	
86-577A-13-3,130.2	118.20	-0.10	118.10	2.10	120.20	1.75	
86-577A-13-3,131.3	118.21	-0.10	118.11	2.10	120.21	1.76	
86-577A-13-3,132.5	118.22	-0.10	118.12	2.10	120.22	1.77	
86-577A-13-3,133.6	118.24	-0.10	118.14	2.10	120.24	1.73	
86-577A-13-3,134.8	118.25	-0.10	118.15	2.10	120.25	1.77	
86-577A-13-3,135.9	118.26	-0.10	118.16	2.10	120.26	1.75	
86-577A-13-3,137	118.27	-0.10	118.17	2.10	120.27	1.76	
86-577A-13-3,138.2	118.28	-0.10	118.18	2.10	120.28	1.75	
86-577A-13-3,139.3	118.29	-0.10	118.19	2.10	120.29	1.78	
86-577A-13-3,140.5	118.30	-0.10	118.20	2.10	120.30	1.76	
86-577A-13-3,141.6	118.32	-0.10	118.22	2.10	120.32	1.75	
86-577A-13-3,142.8	118.33	-0.10	118.23	2.10	120.33	1.76	
86-577A-13-3,143.9	118.34	-0.10	118.24	2.10	120.34	1.71	
86-577A-13-3,145	118.35	-0.10	118.25	2.10	120.35	1.76	
86-577A-13-3,146.2	118.36	-0.10	118.26	2.10	120.36	1.70	
86-577A-13-3,147.3	118.37	-0.10	118.27	2.10	120.37	1.74	
86-577A-13-3,148.5	118.38	-0.10	118.28	2.10	120.38	1.79	
86-577A-13-3,149.6	118.40	-0.10	118.30	2.10	120.40	1.72	
86-577A-13-4,1.1	118.41	0.00	118.41	2.10	120.51		0.00
86-577A-13-3,150.7	118.41	-0.10	118.31	2.10	120.41		1.47
86-577A-13-4,2.3	118.42	0.00	118.42	2.10	120.52		0.00
86-577A-13-3,151.9	118.42	-0.10	118.32	2.10	120.42		0.00
86-577A-13-4,3.4	118.43	0.00	118.43	2.10	120.53		0.00
86-577A-13-3,153	118.43	-0.10	118.33	2.10	120.43		0.00
86-577A-13-3,154.2	118.44	-0.10	118.34	2.10	120.44		0.00
86-577A-13-4,4.6	118.45	0.00	118.45	2.10	120.55		1.15
86-577A-13-4,5.7	118.46	0.00	118.46	2.10	120.56	1.78	
86-577A-13-4,6.9	118.47	0.00	118.47	2.10	120.57	1.69	
86-577A-13-4,8	118.48	0.00	118.48	2.10	120.58	1.75	
86-577A-13-4,9.1	118.49	0.00	118.49	2.10	120.59	1.68	
86-577A-13-4,10.3	118.50	0.00	118.50	2.10	120.60	1.68	
86-577A-13-4,11.4	118.51	0.00	118.51	2.10	120.61	1.72	
86-577A-13-4,12.6	118.53	0.00	118.53	2.10	120.63	1.69	
86-577A-13-4,13.7	118.54	0.00	118.54	2.10	120.64	1.75	
86-577A-13-4,14.8	118.55	0.00	118.55	2.10	120.65	1.72	
86-577A-13-4,16	118.56	0.00	118.56	2.10	120.66	1.68	
86-577A-13-4,17.1	118.57	0.00	118.57	2.10	120.67	1.69	
86-577A-13-4,18.3	118.58	0.00	118.58	2.10	120.68	1.72	
86-577A-13-4,19.4	118.59	0.00	118.59	2.10	120.69	1.54	
86-577A-13-4,20.6	118.61	0.00	118.61	2.10	120.71	1.56	
86-577A-13-4,21.7	118.62	0.00	118.62	2.10	120.72	1.62	
86-577A-13-4,22.8	118.63	0.00	118.63	2.10	120.73	1.63	
86-577A-13-4,24	118.64	0.00	118.64	2.10	120.74	1.65	
86-577A-13-4,25.1	118.65	0.00	118.65	2.10	120.75	1.62	
86-577A-13-4,26.3	118.66	0.00	118.66	2.10	120.76	1.68	
86-577A-13-4,27.4	118.67	0.00	118.67	2.10	120.77	1.75	
86-577A-13-4,28.6	118.69	0.00	118.69	2.10	120.79	1.73	
86-577A-13-4,29.7	118.70	0.00	118.70	2.10	120.80	1.65	
86-577A-13-4,30.8	118.71	0.00	118.71	2.10	120.81	1.65	
86-577A-13-4,32	118.72	0.00	118.72	2.10	120.82	1.76	
86-577A-13-4,33.1	118.73	0.00	118.73	2.10	120.83	1.69	
86-577A-13-4,34.3	118.74	0.00	118.74	2.10	120.84	1.76	
86-577A-13-4,35.4	118.75	0.00	118.75	2.10	120.85	1.69	
86-577A-13-4,36.5	118.77	0.00	118.77	2.10	120.87	1.72	
86-577A-13-4,37.7	118.78	0.00	118.78	2.10	120.88	1.63	
86-577A-13-4,38.8	118.79	0.00	118.79	2.10	120.89	1.63	
86-577A-13-4,40	118.80	0.00	118.80	2.10	120.90	1.63	
86-577A-13-4,41.1	118.81	0.00	118.81	2.10	120.91	1.64	
86-577A-13-4,42.3	118.82	0.00	118.82	2.10	120.92	1.68	
86-577A-13-4,43.4	118.83	0.00	118.83	2.10	120.93	1.59	
86-577A-13-4,44.5	118.85	0.00	118.85	2.10	120.95	1.59	
86-577A-13-4,45.7	118.86	0.00	118.86	2.10	120.96	1.61	
86-577A-13-4,46.8	118.87	0.00	118.87	2.10	120.97	1.66	
86-577A-13-4,48	118.88	0.00	118.88	2.10	120.98	1.63	
86-577A-13-4,49.1	118.89	0.00	118.89	2.10	120.99	1.67	
86-577A-13-4,50.2	118.90	0.00	118.90	2.10	121.00	1.67	
86-577A-13-4,51.4	118.91	0.00	118.91	2.10	121.01	1.59	
86-577A-13-4,52.5	118.93	0.00	118.93	2.10	121.03	1.61	
86-577A-13-4,53.7	118.94	0.00	118.94	2.10	121.04	1.57	
86-577A-13-4,54.8	118.95	0.00	118.95	2.10	121.05	1.59	
86-577A-13-4,56	118.96	0.00	118.96	2.10	121.06	1.58	
86-577A-13-4,57.1	118.97	0.00	118.97	2.10	121.07	1.59	
86-577A-13-4,58.2	118.98	0.00	118.98	2.10	121.08	1.58	
86-577A-13-4,59.4	118.99	0.00	118.99	2.10	121.09	1.70	
86-577A-13-4,60.5	119.01	0.00	119.01	2.10	121.11	1.66	
86-577A-13-4,61.7	119.02	0.00	119.02	2.10	121.12	1.63	
86-577A-13-4,62.8	119.03	0.00	119.03	2.10	121.13	1.66	
86-577A-13-4,64	119.04	0.00	119.04	2.10	121.14	1.61	
86-577A-13-4,65.1	119.05	0.00	119.05	2.10	121.15	1.64	
86-577A-13-4,66.2	119.06	0.00	119.06	2.10	121.16	1.57	
86-577A-13-4,67.4	119.07	0.00	119.07	2.10	121.17	1.66	
86-577A-13-4,68.5	119.09	0.00	119.09	2.10	121.19	1.58	
86-577A-13-4,69.7	119.10	0.00	119.10	2.10	121.20	1.59	
86-577A-13-4,70.8	119.11	0.00	119.11	2.10	121.21	1.58	
86-577A-13-4,71.9	119.12	0.00	119.12	2.10	121.22	1.66	
86-577A-13-4,73.1	119.13	0.00	119.13	2.10	121.23	1.62	
86-577A-13-4,74.2	119.14	0.00	119.14	2.10	121.24	1.63	
86-577A-13-4,75.4	119.15	0.00	119.15	2.10	121.25	1.64	
86-577A-13-4,76.5	119.17	0.00	119.17	2.10	121.27	1.65	
86-577A-13-4,77.7	119.18	0.00	119.18	2.10	121.28	1.65	
86-577A-13-4,78.8	119.19	0.00	119.19	2.10	121.29	1.60	
86-577A-13-4,79.9	119.20	0.00	119.20	2.10	121.30	1.69	
86-577A-13-4,81.1	119.21	0.00	119.21	2.10	121.31	1.60	
86-577A-13-4,82.2	119.22	0.00	119.22	2.10	121.32	1.60	
86-577A-13-4,83.4	119.23	0.00	119.23	2.10	121.33	1.60	
86-577A-13-4,84.5	119.25	0.00	119.25	2.10	121.35	1.59	
86-577A-13-4,85.7	119.26	0.00	119.26	2.10	121.36	1.67	
86-577A-13-4,86.8	119.27	0.00	119.27	2.10	121.37	1.60	
86-577A-13-4,87.9	119.28	0.00	119.28	2.10	121.38	1.64	
86-577A-13-4,89.1	119.29	0.00	119.29	2.10	121.39	1.68	
86-577A-13-4,90.2	119.30	0.00	119.30	2.10	121.40	1.61	
86-577A-13-4,91.4	119.31	0.00	119.31	2.10	121.41	1.63	
86-577A-13-4,92.5	119.33	0.00	119.33	2.10	121.43	1.60	
86-577A-13-4,93.6	119.34	0.00	119.34	2.10	121.44	1.59	
86-577A-13-4,94.8	119.35	0.00	119.35	2.10	121.45	1.65	
86-577A-13-4,95.9	119.36	0.00	119.36	2.10	121.46	1.58	
86-577A-13-4,97.1	119.37	0.00	119.37	2.10	121.47	1.66	
86-577A-13-4,98.2	119.38	0.00	119.38	2.10	121.48	1.60	
86-577A-13-4,99.4	119.39	0.00	119.39	2.10	121.49	1.56	
86-577A-13-4,100.5	119.40	0.00	119.40	2.10	121.50	1.67	
86-577A-13-4,101.6	119.42	0.00	119.42	2.10	121.52	1.58	
86-577A-13-4,102.8	119.43	0.00	119.43	2.10	121.53	1.64	
86-577A-13-4,103.9	119.44	0.00	119.44	2.10	121.54	1.66	
86-577A-13-4,105.1	119.45	0.00	119.45	2.10	121.55	1.63	
86-577A-13-4,106.2	119.46	0.00	119.46	2.10	121.56	1.57	
86-577A-13-4,107.3	119.47	0.00	119.47	2.10	121.57	1.63	
86-577A-13-4,108.5	119.48	0.00	119.48	2.10	121.58	1.66	
86-577A-13-4,109.6	119.50	0.00	119.50	2.10	121.60	1.53	
86-577A-13-4,110.8	119.51	0.00	119.51	2.10	121.61	1.64	
86-577A-13-4,111.9	119.52	0.00	119.52	2.10	121.62	1.63	
86-577A-13-4,113.1	119.53	0.00	119.53	2.10	121.63	1.65	
86-577A-13-4,114.2	119.54	0.00	119.54	2.10	121.64	1.59	
86-577A-13-4,115.3	119.55	0.00	119.55	2.10	121.65	1.75	
86-577A-13-4,116.5	119.56	0.00	119.56	2.10	121.66	1.69	
86-577A-13-4,117.6	119.58	0.00	119.58	2.10	121.68	1.67	
86-577A-13-4,118.8	119.59	0.00	119.59	2.10	121.69	1.65	
86-577A-13-4,119.9	119.60	0.00	119.60	2.10	121.70	1.71	
86-577A-13-4,121.1	119.61	0.00	119.61	2.10	121.71	1.68	
86-577A-13-4,122.2	119.62	0.00	119.62	2.10	121.72	1.62	
86-577A-13-4,123.3	119.63	0.00	119.63	2.10	121.73	1.68	
86-577A-13-4,124.5	119.64	0.00	119.64	2.10	121.74	1.70	
86-577A-13-4,125.6	119.66	0.00	119.66	2.10	121.76	1.66	
86-577A-13-4,126.8	119.67	0.00	119.67	2.10	121.77	1.75	
86-577A-13-4,127.9	119.68	0.00	119.68	2.10	121.78	1.67	
86-577A-13-4,129	119.69	0.00	119.69	2.10	121.79	1.71	
86-577A-13-4,130.2	119.70	0.00	119.70	2.10	121.80	1.66	
86-577A-13-4,131.3	119.71	0.00	119.71	2.10	121.81	1.73	
86-577A-13-4,132.5	119.72	0.00	119.72	2.10	121.82	1.67	
86-577A-13-4,133.6	119.74	0.00	119.74	2.10	121.84	1.64	
86-577A-13-4,134.8	119.75	0.00	119.75	2.10	121.85	1.71	
86-577A-13-4,135.9	119.76	0.00	119.76	2.10	121.86	1.70	
86-577A-13-4,137	119.77	0.00	119.77	2.10	121.87	1.75	
86-577A-13-4,138.2	119.78	0.00	119.78	2.10	121.88	1.67	
86-577A-13-4,139.3	119.79	0.00	119.79	2.10	121.89	1.63	
86-577A-13-4,140.5	119.80	0.00	119.80	2.10	121.90	1.63	
86-577A-13-4,141.6	119.82	0.00	119.82	2.10	121.92	1.72	
86-577A-13-4,142.8	119.83	0.00	119.83	2.10	121.93	1.59	
86-577A-13-4,143.9	119.84	0.00	119.84	2.10	121.94	1.67	
86-577A-13-4,145	119.85	0.00	119.85	2.10	121.95	1.67	
86-577A-13-4,146.2	119.86	0.00	119.86	2.10	121.96	1.61	
86-577A-13-4,147.3	119.87	0.00	119.87	2.10	121.97	1.61	
86-577A-13-4,148.5	119.88	0.00	119.88	2.10	121.98	1.59	
86-577A-13-4,149.6	119.90	0.00	119.90	2.10	122.00		1.50
86-577A-13-5,1.1	119.91	-0.10	119.81	2.10	121.91		0.00
86-577A-13-4,150.7	119.91	0.00	119.91	2.10	122.01		0.00
86-577A-13-5,2.3	119.92	-0.10	119.82	2.10	121.92		0.00
86-577A-13-4,151.9	119.92	0.00	119.92	2.10	122.02		0.00
86-577A-13-5,3.4	119.93	-0.10	119.83	2.10	121.93		0.00
86-577A-13-4,153	119.93	0.00	119.93	2.10	122.03		0.00
86-577A-13-4,154.2	119.94	0.00	119.94	2.10	122.04		0.00
86-577A-13-5,4.6	119.95	-0.10	119.85	2.10	121.95		0.00
86-577A-13-5,5.7	119.96	-0.10	119.86	2.10	121.96		0.00
86-577A-13-5,6.9	119.97	-0.10	119.87	2.10	121.97		0.00
86-577A-13-5,8	119.98	-0.10	119.88	2.10	121.98		0.00
86-577A-13-5,9.1	119.99	-0.10	119.89	2.10	121.99		0.00
86-577A-13-5,10.3	120.00	-0.10	119.90	2.10	122.00		0.00
86-577A-13-5,11.4	120.01	-0.10	119.91	2.10	122.01		0.00
86-577A-13-5,12.6	120.03	-0.10	119.93	2.10	122.03		0.00
86-577A-13-5,13.7	120.04	-0.10	119.94	2.10	122.04		0.00
86-577A-13-5,14.8	120.05	-0.10	119.95	2.10	122.05	1.60	
86-577A-13-5,16	120.06	-0.10	119.96	2.10	122.06	1.58	
86-577A-13-5,17.1	120.07	-0.10	119.97	2.10	122.07	1.55	
86-577A-13-5,18.3	120.08	-0.10	119.98	2.10	122.08	1.57	
86-577A-13-5,19.4	120.09	-0.10	119.99	2.10	122.09	1.57	
86-577A-13-5,20.6	120.11	-0.10	120.01	2.10	122.11	1.57	
86-577A-13-5,21.7	120.12	-0.10	120.02	2.10	122.12	1.58	
86-577A-13-5,22.8	120.13	-0.10	120.03	2.10	122.13	1.63	
86-577A-13-5,24	120.14	-0.10	120.04	2.10	122.14	1.65	
86-577A-13-5,25.1	120.15	-0.10	120.05	2.10	122.15	1.54	
86-577A-13-5,26.3	120.16	-0.10	120.06	2.10	122.16	1.66	
86-577A-13-5,27.4	120.17	-0.10	120.07	2.10	122.17	1.67	
86-577A-13-5,28.6	120.19	-0.10	120.09	2.10	122.19	1.58	
86-577A-13-5,29.7	120.20	-0.10	120.10	2.10	122.20	1.62	
86-577A-13-5,30.8	120.21	-0.10	120.11	2.10	122.21	1.58	
86-577A-13-5,32	120.22	-0.10	120.12	2.10	122.22	1.62	
86-577A-13-5,33.1	120.23	-0.10	120.13	2.10	122.23	1.65	
86-577A-13-5,34.3	120.24	-0.10	120.14	2.10	122.24	1.66	
86-577A-13-5,35.4	120.25	-0.10	120.15	2.10	122.25	1.64	
86-577A-13-5,36.5	120.27	-0.10	120.17	2.10	122.27	1.64	
86-577A-13-5,37.7	120.28	-0.10	120.18	2.10	122.28	1.63	
86-577A-13-5,38.8	120.29	-0.10	120.19	2.10	122.29	1.63	
86-577A-13-5,40	120.30	-0.10	120.20	2.10	122.30	1.62	
86-577A-13-5,41.1	120.31	-0.10	120.21	2.10	122.31	1.56	
86-577A-13-5,42.3	120.32	-0.10	120.22	2.10	122.32	1.62	
86-577A-13-5,43.4	120.33	-0.10	120.23	2.10	122.33	1.54	
86-577A-13-5,44.5	120.35	-0.10	120.25	2.10	122.35	1.56	
86-577A-13-5,45.7	120.36	-0.10	120.26	2.10	122.36	1.67	
86-577A-13-5,46.8	120.37	-0.10	120.27	2.10	122.37	1.58	
86-577A-13-5,48	120.38	-0.10	120.28	2.10	122.38	1.60	
86-577A-13-5,49.1	120.39	-0.10	120.29	2.10	122.39	1.57	
86-577A-13-5,50.2	120.40	-0.10	120.30	2.10	122.40	1.54	
86-577A-13-5,51.4	120.41	-0.10	120.31	2.10	122.41	1.58	
86-577A-13-5,52.5	120.43	-0.10	120.33	2.10	122.43	1.56	
86-577A-13-5,53.7	120.44	-0.10	120.34	2.10	122.44	1.57	
86-577A-13-5,54.8	120.45	-0.10	120.35	2.10	122.45	1.55	
86-577A-13-5,56	120.46	-0.10	120.36	2.10	122.46	1.59	
86-577A-13-5,57.1	120.47	-0.10	120.37	2.10	122.47	1.67	
86-577A-13-5,58.2	120.48	-0.10	120.38	2.10	122.48	1.60	
86-577A-13-5,59.4	120.49	-0.10	120.39	2.10	122.49	1.53	
86-577A-13-5,60.5	120.51	-0.10	120.41	2.10	122.51	1.57	
86-577A-13-5,61.7	120.52	-0.10	120.42	2.10	122.52	1.62	
86-577A-13-5,62.8	120.53	-0.10	120.43	2.10	122.53	1.55	
86-577A-13-5,64	120.54	-0.10	120.44	2.10	122.54	1.64	
86-577A-13-5,65.1	120.55	-0.10	120.45	2.10	122.55	1.56	
86-577A-13-5,66.2	120.56	-0.10	120.46	2.10	122.56	1.59	
